time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-25 00:00:00+00:00,8,7,29.0,4.0
2023-10-26 00:00:00+00:00,4,4,6.0,2.0
2023-10-27 00:00:00+00:00,13,6,64.0,7.0
2023-10-28 00:00:00+00:00,7,7,10.0,1.0
2023-10-29 00:00:00+00:00,3,3,3.0,1.0
2023-10-30 00:00:00+00:00,14,9,13.0,3.0
2023-10-31 00:00:00+00:00,4,4,8.0,1.0
2023-11-01 00:00:00+00:00,2,2,54.0,3.0
2023-11-02 00:00:00+00:00,4,4,14.0,1.0
2023-11-03 00:00:00+00:00,7,7,7.0,3.0
2023-11-04 00:00:00+00:00,5,5,,
2023-11-05 00:00:00+00:00,3,3,14.0,2.0
2023-11-06 00:00:00+00:00,12,10,7.0,2.0
2023-11-07 00:00:00+00:00,12,6,65.0,5.0
