time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-13 00:00:00+00:00,15,8,94,18
2024-05-14 00:00:00+00:00,5,5,71,23
2024-05-15 00:00:00+00:00,12,8,119,18
2024-05-16 00:00:00+00:00,15,9,63,20
2024-05-17 00:00:00+00:00,10,8,160,21
2024-05-18 00:00:00+00:00,3,3,20,7
2024-05-19 00:00:00+00:00,8,5,46,8
2024-05-20 00:00:00+00:00,15,9,139,17
2024-05-21 00:00:00+00:00,8,6,50,13
2024-05-22 00:00:00+00:00,16,8,140,22
2024-05-23 00:00:00+00:00,15,7,99,17
2024-05-24 00:00:00+00:00,6,6,46,13
2024-05-25 00:00:00+00:00,4,4,20,7
2024-05-26 00:00:00+00:00,3,3,74,9
