time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-14 00:00:00+00:00,8,7,7,1
2025-09-15 00:00:00+00:00,8,5,9,8
2025-09-16 00:00:00+00:00,33,16,11,6
2025-09-17 00:00:00+00:00,18,15,14,8
2025-09-18 00:00:00+00:00,11,11,12,9
2025-09-19 00:00:00+00:00,11,9,43,30
2025-09-20 00:00:00+00:00,8,8,6,4
2025-09-21 00:00:00+00:00,4,4,10,6
2025-09-22 00:00:00+00:00,13,10,18,10
2025-09-23 00:00:00+00:00,13,11,20,10
2025-09-24 00:00:00+00:00,4,4,46,15
2025-09-25 00:00:00+00:00,13,12,32,7
2025-09-26 00:00:00+00:00,5,5,6,6
2025-09-27 00:00:00+00:00,3,3,3,3
