time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-04 00:00:00+00:00,7,5,31,10
2026-08-05 00:00:00+00:00,10,5,22,8
2026-08-06 00:00:00+00:00,10,5,14,6
2026-08-07 00:00:00+00:00,23,12,7,6
2026-08-08 00:00:00+00:00,9,4,42,41
2026-08-09 00:00:00+00:00,8,4,29,29
2026-08-10 00:00:00+00:00,51,44,12,7
2026-08-11 00:00:00+00:00,22,13,8,7
2026-08-12 00:00:00+00:00,16,9,11,6
2026-08-13 00:00:00+00:00,38,12,13,5
2026-08-14 00:00:00+00:00,1210,1218,7,6
2026-08-15 00:00:00+00:00,28,10,6,3
2026-08-16 00:00:00+00:00,28,9,7,6
2026-08-17 00:00:00+00:00,20,10,14,7
