time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-04 00:00:00+00:00,6.0,4.0,7.0,3.0
2023-01-05 00:00:00+00:00,1.0,1.0,1.0,1.0
2023-01-06 00:00:00+00:00,1.0,1.0,4.0,2.0
2023-01-07 00:00:00+00:00,1.0,1.0,42.0,2.0
2023-01-08 00:00:00+00:00,2.0,2.0,13.0,2.0
2023-01-09 00:00:00+00:00,32.0,6.0,13.0,5.0
2023-01-10 00:00:00+00:00,2.0,2.0,11.0,6.0
2023-01-11 00:00:00+00:00,1.0,1.0,7.0,4.0
2023-01-12 00:00:00+00:00,13.0,5.0,8.0,5.0
2023-01-13 00:00:00+00:00,2.0,2.0,35.0,5.0
2023-01-14 00:00:00+00:00,3.0,3.0,4.0,1.0
2023-01-15 00:00:00+00:00,3.0,3.0,,
2023-01-16 00:00:00+00:00,12.0,6.0,20.0,3.0
2023-01-17 00:00:00+00:00,,,3.0,3.0
