time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-31 00:00:00+00:00,4,4,8.0,1.0
2023-11-01 00:00:00+00:00,2,2,54.0,3.0
2023-11-02 00:00:00+00:00,4,4,14.0,1.0
2023-11-03 00:00:00+00:00,7,7,7.0,3.0
2023-11-04 00:00:00+00:00,5,5,,
2023-11-05 00:00:00+00:00,3,3,14.0,2.0
2023-11-06 00:00:00+00:00,12,10,7.0,2.0
2023-11-07 00:00:00+00:00,15,8,65.0,5.0
2023-11-08 00:00:00+00:00,5,5,21.0,2.0
2023-11-09 00:00:00+00:00,4,4,7.0,4.0
2023-11-10 00:00:00+00:00,5,5,60.0,3.0
2023-11-11 00:00:00+00:00,5,5,15.0,3.0
2023-11-12 00:00:00+00:00,6,6,4.0,2.0
2023-11-13 00:00:00+00:00,10,8,16.0,5.0
